TeamID,Season,Score,OpponentScore,TOmargin,PointMargin,FG,FGopponent,FG3,FG3opponent,FT,wins,wins_top25,wins_top5
1104,2005,75.43333333333334,64.83333333333333,1.0666666666666667,10.6,0.4818405391058579,0.4059920840692433,0.38815615458312264,0.3612823728955011,0.7361742138936356,23,0,0
1104,2006,69.96551724137932,67.13793103448276,1.7586206896551724,2.8275862068965516,0.4544308340520101,0.4196555213186021,0.34365623659949024,0.35341829216901266,0.7172070308715172,17,4,1
1104,2007,73.61290322580645,68.83870967741936,1.7096774193548387,4.774193548387097,0.4615889066384423,0.42188185946416834,0.3772346906977266,0.3131694021678346,0.7058420600395033,20,1,0
1104,2008,75.27272727272727,72.84848484848484,-1.1515151515151516,2.4242424242424243,0.45949849025900413,0.43830472686638183,0.3578311609124212,0.3611724687679996,0.619155550558672,17,0,0
1104,2009,72.83333333333333,71.33333333333333,0.7333333333333333,1.5,0.4369569413013376,0.41349821025121297,0.3263665655685107,0.30793127590862546,0.7106540678443083,16,0,0
1104,2010,68.5,64.78125,-1.125,3.71875,0.44394819594508905,0.4260271940723989,0.3530685405334691,0.3178946713564849,0.7076324381840569,17,1,0
1104,2011,66.65625,59.25,-1.3125,7.40625,0.44111626101435986,0.3879543138388619,0.2811408063524453,0.32586898046698737,0.7193054052397926,21,1,0
1104,2012,64.9375,58.125,-0.65625,6.8125,0.4541311464012783,0.3900084845506359,0.2917585138620839,0.2831249354973982,0.7131266786302335,21,2,0
1104,2013,62.59375,59.3125,-1.5625,3.28125,0.428658132895524,0.4114736697878068,0.3450675246290088,0.30017546776152193,0.6862552867948702,20,0,0
1104,2014,66.70967741935483,67.25806451612904,-0.6774193548387096,-0.5483870967741935,0.43950281612697834,0.4226130162750709,0.3292061444155569,0.30883204012236265,0.682007312518511,12,0,0
1104,2015,66.64516129032258,64.51612903225806,0.0,2.129032258064516,0.4406286676433547,0.4191118539646642,0.3202748303449241,0.33026580170288666,0.713116844918049,17,0,0
1104,2016,66.84375,67.8125,1.21875,-0.96875,0.4266740903427325,0.408066734417297,0.3418243745651969,0.32623498565437503,0.6347863852313849,18,2,0
1104,2017,68.66666666666667,64.51515151515152,0.30303030303030304,4.151515151515151,0.4242346235265372,0.40662130472063585,0.3186273887575095,0.33032062272528917,0.6506751401723959,19,0,0
1104,2018,72.3529411764706,69.97058823529412,0.9705882352941176,2.3823529411764706,0.45917041730652997,0.4177211799656622,0.3177736197036851,0.3266122694327987,0.6707039144881527,19,4,0
1104,2019,71.78787878787878,71.3030303030303,1.7272727272727273,0.48484848484848486,0.44225405308616983,0.4394289115854349,0.33577846012208185,0.3346237514371607,0.670210931232507,18,2,0
1104,2020,82.0,79.0,0.8387096774193549,3.0,0.43956519792008775,0.4269720357377816,0.34530079400124825,0.31367002986674786,0.6708987180726222,16,0,0
1105,2003,71.76923076923077,76.65384615384616,-0.15384615384615385,-4.884615384615385,0.39620408509419913,0.4564821321076736,0.35962982143593264,0.3556291147008269,0.7095980197761723,7,0,0
1105,2004,69.79310344827586,73.37931034482759,0.10344827586206896,-3.586206896551724,0.41095298642639105,0.43757744284085837,0.3180939195345227,0.3357062223641148,0.6854171551108909,13,0,0
1105,2005,69.06896551724138,67.79310344827586,-4.827586206896552,1.2758620689655173,0.4022428330639677,0.424758985340784,0.30217212167054586,0.285969944194567,0.6221712604756213,16,0,0
1105,2006,73.95652173913044,72.65217391304348,-2.5652173913043477,1.3043478260869565,0.41745786925311457,0.42974004332303434,0.3151902744226159,0.3377657607312836,0.6621571909866374,11,0,0
1105,2007,60.03846153846154,69.57692307692308,1.3461538461538463,-9.538461538461538,0.3787056133627845,0.3988785468213799,0.2570962714903301,0.30213169981976223,0.6257801185283577,6,0,0
1105,2008,64.1923076923077,67.57692307692308,-2.3461538461538463,-3.3846153846153846,0.3801463939372318,0.42662039269576046,0.3293128174186164,0.34209107442363024,0.6707927432830068,11,0,0
1105,2009,64.0,72.08333333333333,-2.0833333333333335,-8.083333333333334,0.3934757768352651,0.4583517844068974,0.2625549115331555,0.3168489557469821,0.6610968492179814,7,0,0
1105,2010,63.82608695652174,70.30434782608695,-2.9130434782608696,-6.478260869565218,0.3699309011470966,0.4347663364557991,0.2816827449483259,0.3113408506361797,0.6189192961380663,8,0,0
1105,2011,62.8,66.24,-0.96,-3.44,0.40055183149609974,0.42127287433554506,0.2891064034005211,0.33466547956014914,0.6172015895012113,10,0,0
1105,2012,61.11538461538461,69.65384615384616,2.230769230769231,-8.538461538461538,0.40498935406946046,0.45124224234688987,0.31508317427223076,0.3451743957400066,0.6565262864570367,5,0,0
1105,2013,61.58620689655172,70.17241379310344,2.4482758620689653,-8.586206896551724,0.39341754004011514,0.45183447184115966,0.29304453852752466,0.33307058497888004,0.6389226704973565,9,0,0
1105,2014,63.82142857142857,67.10714285714286,-0.25,-3.2857142857142856,0.40788122411819333,0.4104982485412125,0.3222867349736269,0.2962800056840304,0.6632144978734155,12,0,0
1105,2015,61.285714285714285,68.71428571428571,2.2857142857142856,-7.428571428571429,0.39333433017065905,0.4576305906841628,0.28896430506427767,0.32707358950658616,0.6462511538146805,8,0,0
1105,2016,67.10714285714286,69.75,0.4642857142857143,-2.642857142857143,0.41339660837014314,0.4558609180879523,0.2763738716511658,0.32872219683890413,0.6718472133455092,10,0,0
1105,2017,61.86206896551724,77.75862068965517,3.8620689655172415,-15.89655172413793,0.4050953011701837,0.4729865829306325,0.2679861204691669,0.35670745188743164,0.6749180746943535,2,0,0
1105,2018,60.41935483870968,76.35483870967742,5.193548387096774,-15.935483870967742,0.39844818089600725,0.4791429104159318,0.31067835382081066,0.36821990379244746,0.6528868949002394,3,0,0
1105,2019,60.5625,71.40625,0.90625,-10.84375,0.4101869552322105,0.4709161048806197,0.3045976540463096,0.35559511615375966,0.6281861816964855,5,0,0
1105,2020,61.14705882352941,69.17647058823529,0.4411764705882353,-8.029411764705882,0.3803344118312361,0.4471487115479794,0.28524781415778655,0.2966630662622157,0.6558252150344932,12,0,0
1106,2003,63.607142857142854,63.75,1.9642857142857142,-0.14285714285714285,0.4255296262536187,0.4085486457713463,0.3501958180003797,0.2988562817471486,0.6231576487790553,13,0,0
1106,2004,61.43333333333333,60.6,1.8666666666666667,0.8333333333333334,0.42527324991271503,0.40922021227070815,0.3505229273557946,0.35401624596358944,0.6609117667367692,16,0,0
1106,2005,57.96666666666667,61.3,1.1333333333333333,-3.3333333333333335,0.38589084025100645,0.42751001812177275,0.2952476956100636,0.325008999694197,0.6550633745688723,15,0,0
1106,2006,66.16666666666667,70.56666666666666,0.13333333333333333,-4.4,0.4117988438667527,0.45145909421238656,0.3250134122745779,0.35774577562407917,0.6296106672459801,12,0,0
1106,2007,60.206896551724135,66.55172413793103,-0.8620689655172413,-6.344827586206897,0.3666405100430977,0.4341349928734132,0.3002653925741438,0.28507081809116935,0.6371648876460307,9,0,0
1106,2008,71.0,65.44444444444444,1.1851851851851851,5.555555555555555,0.4614984801850358,0.41128847725808415,0.3656523983759778,0.35693893731074106,0.64459991415698,17,0,0
1106,2009,69.48275862068965,63.58620689655172,0.8275862068965517,5.896551724137931,0.4663296959133932,0.3946964541120775,0.3244104600613343,0.28840701196198765,0.6354099540023064,20,0,0
1106,2010,64.03571428571429,66.42857142857143,0.25,-2.392857142857143,0.3965144954435201,0.43999946348312047,0.3109660932230663,0.33895175090887353,0.64927746339628,13,0,0
1106,2011,61.5625,64.4375,0.125,-2.875,0.39947677434422835,0.41344960576623635,0.3090244982030448,0.3499414585459877,0.5837810668793044,15,0,0
1106,2012,57.724137931034484,63.55172413793103,-0.6206896551724138,-5.827586206896552,0.37619662767700085,0.43860368984843845,0.2990030605374365,0.28610652071872306,0.5730482790538008,10,0,0
1106,2013,61.483870967741936,70.35483870967742,1.7741935483870968,-8.870967741935484,0.4080097348954706,0.43496383975816894,0.31206296771703046,0.3546086029989301,0.5898184198181571,9,0,0
1106,2014,69.89285714285714,70.60714285714286,-2.5357142857142856,-0.7142857142857143,0.41681610523991947,0.45253551172490264,0.2767546014716068,0.3065533924280054,0.6876940770877394,16,0,0
1106,2015,70.70370370370371,66.96296296296296,0.37037037037037035,3.740740740740741,0.434203369822281,0.41864804792012084,0.35772025461530554,0.3343908675638309,0.6568885978843474,17,0,0
1106,2016,70.06896551724138,73.79310344827586,-0.8620689655172413,-3.7241379310344827,0.3994576653737717,0.4629947037747714,0.32615495661114297,0.33601779342789645,0.7007476818393673,12,0,0
1106,2017,65.56666666666666,74.56666666666666,2.8333333333333335,-9.0,0.3929227339905325,0.4510404503513953,0.29609092156483907,0.3448927821118224,0.6287083022308718,7,0,0
1106,2018,68.6774193548387,78.61290322580645,1.1612903225806452,-9.935483870967742,0.4070096284473535,0.4559361587308432,0.32579006074624806,0.36459225168524345,0.6684697360949505,8,0,0
1106,2019,65.62068965517241,73.37931034482759,-0.1724137931034483,-7.758620689655173,0.3999105103812499,0.4710074055220777,0.32251555226811524,0.35188054115397377,0.623474350756298,10,0,0
1106,2020,60.861111111111114,69.25,1.6388888888888888,-8.38888888888889,0.3877086510416756,0.45438984469733057,0.2888714412412409,0.30975167683898847,0.6163830861447277,10,0,0
1107,2003,65.92857142857143,75.71428571428571,-2.392857142857143,-9.785714285714286,0.4197215743683612,0.4802857180721135,0.35453621190438095,0.3644848343148512,0.7254894982468513,7,0,0
1107,2004,57.892857142857146,65.75,1.5357142857142858,-7.857142857142857,0.4025716203452319,0.42046774031136885,0.29983018418998075,0.331849825830564,0.7431497599039616,5,0,0
1107,2005,67.35714285714286,64.67857142857143,-0.5,2.6785714285714284,0.44089676592991794,0.4312674675065459,0.37393904552987917,0.33146647197826595,0.7203325844850798,13,0,0
1107,2006,68.87096774193549,64.29032258064517,0.16129032258064516,4.580645161290323,0.44928683195038305,0.42208135930915497,0.382386663398815,0.3336971014403182,0.7167664434428836,21,0,0
1107,2007,68.25,64.46875,-0.75,3.78125,0.457270868566485,0.4364675461916436,0.373955309396486,0.3335608300576142,0.7004025872621704,23,0,0
1107,2008,68.26666666666667,66.4,1.7,1.8666666666666667,0.4393107405993731,0.43064805943745493,0.353854085707296,0.36165396710746023,0.7244636920860503,15,0,0
1107,2009,64.0,65.74193548387096,2.903225806451613,-1.7419354838709677,0.4183935637210062,0.43357271317816354,0.29683424230263344,0.316666066606514,0.7058348897423304,15,0,0
1107,2010,62.71875,69.125,3.90625,-6.40625,0.4091156007677329,0.4390028470150046,0.32411313026944455,0.36000706670976185,0.7080927775299474,7,0,0
1107,2011,62.90625,64.0,2.40625,-1.09375,0.4267427127109091,0.4123022132455883,0.37125996353576396,0.32740311494541635,0.6486997487235232,16,0,0
1107,2012,71.93939393939394,68.54545454545455,-0.42424242424242425,3.393939393939394,0.44845606564759205,0.45510141299296514,0.3595926460689128,0.3638385944955834,0.7545741342086744,19,0,0
1107,2013,64.41176470588235,60.294117647058826,0.8235294117647058,4.117647058823529,0.43811952886342953,0.42312672512594207,0.35303417456618885,0.33150350875512213,0.7312138967515631,24,0,0
1107,2014,66.03125,63.84375,0.65625,2.1875,0.44074317883383796,0.418950382566644,0.34118457832087484,0.3479769348208489,0.7502484435730857,18,0,0
1107,2015,65.5,60.21875,-0.78125,5.28125,0.4440302531389222,0.4217581994589667,0.3587734019506466,0.3664504793850253,0.728864854924606,24,0,0
1107,2016,74.61290322580645,65.70967741935483,-0.3225806451612903,8.903225806451612,0.4577525773974386,0.4270167687390868,0.31996645904408194,0.3025852556421729,0.751747721065271,23,0,0
1107,2017,71.03030303030303,66.24242424242425,0.30303030303030304,4.787878787878788,0.4684534315281574,0.4382671918224001,0.36010112582149073,0.3446722608914363,0.7545368219012977,20,0,0
1107,2018,73.3225806451613,67.90322580645162,0.3225806451612903,5.419354838709677,0.4556987044560798,0.4492303440658587,0.3685719498464562,0.3293110467289035,0.7554969642141584,21,0,0
1107,2019,66.80645161290323,69.48387096774194,1.6129032258064515,-2.6774193548387095,0.4162635472894078,0.45209488077093907,0.3471771378638444,0.3571343288856826,0.7336982488234448,11,0,0
1107,2020,66.09677419354838,68.96774193548387,0.9354838709677419,-2.870967741935484,0.4082780057894167,0.42724738977890314,0.3318802302348131,0.35133346126238457,0.7106146592489843,13,0,0
1108,2003,69.0909090909091,73.12121212121212,1.7272727272727273,-4.03030303030303,0.428876020439715,0.4393606210520504,0.3175512002347866,0.3146727989255431,0.662376042637888,14,0,0
1108,2004,63.96551724137931,72.34482758620689,4.689655172413793,-8.379310344827585,0.4256658057429718,0.4601027889057238,0.344446768994383,0.37099330729846164,0.6599771308755786,11,0,0
1108,2005,57.17857142857143,69.46428571428571,3.357142857142857,-12.285714285714286,0.37621901967912047,0.4398286129009335,0.2786138306690606,0.33572626621765617,0.5922847192568713,6,0,0
1108,2006,66.0,73.07142857142857,3.75,-7.071428571428571,0.42255944889817904,0.43723583231032953,0.3238005088659137,0.3356664969795223,0.6594834591309222,8,0,0
1108,2007,66.0,75.24137931034483,3.3793103448275863,-9.241379310344827,0.4151082379896108,0.4503819900577306,0.2729295428685865,0.3537606270185326,0.6658381564718509,10,0,0
1108,2008,67.03448275862068,78.6896551724138,2.413793103448276,-11.655172413793103,0.4195091421059078,0.49576369106521573,0.34498701129897136,0.39787793905440966,0.6887972611308117,6,0,0
1108,2009,69.28571428571429,84.57142857142857,-0.21428571428571427,-15.285714285714286,0.39701111139302786,0.4803626465793105,0.3343842242496443,0.3424463822800602,0.6699562185318727,4,0,0
1108,2010,60.645161290322584,82.0,4.967741935483871,-21.35483870967742,0.37915725603756234,0.4623210551609538,0.3014369832455777,0.3818614715117851,0.6098562608445,2,0,0
1108,2011,65.64285714285714,80.64285714285714,1.5357142857142858,-15.0,0.3727167943987393,0.4428283159707145,0.31648515957726475,0.3216127778862742,0.629912191200139,4,0,0
1108,2012,60.0,68.96428571428571,1.0357142857142858,-8.964285714285714,0.40972209744124893,0.4317008194681339,0.31524515461932534,0.3351485652882928,0.6842395732394929,7,0,0
1108,2013,59.125,66.28125,2.09375,-7.15625,0.38194062671917944,0.3966075893531279,0.2950365192888897,0.29921464265083864,0.6283460351957243,9,0,0
1108,2014,61.92857142857143,68.60714285714286,-0.8571428571428571,-6.678571428571429,0.4170803688719148,0.44571243004487204,0.3043979291067801,0.3455753771813784,0.6578339706110956,9,0,0
1108,2015,63.36666666666667,74.16666666666667,-0.9,-10.8,0.38803917206367117,0.47243917184324397,0.2678124878024763,0.381217392431183,0.6558114820617179,5,0,0
1108,2016,66.57142857142857,72.67857142857143,2.5714285714285716,-6.107142857142857,0.4089279660703383,0.44425635013296816,0.3104959489930189,0.3716945471405547,0.6708641095074606,13,0,0
1108,2017,67.65517241379311,69.03448275862068,1.2758620689655173,-1.3793103448275863,0.42408873614292536,0.42625672722715807,0.3180507128714526,0.30080949080323616,0.6474256301730072,15,0,0
1108,2018,67.57142857142857,77.03571428571429,2.0714285714285716,-9.464285714285714,0.42283529545671417,0.4446978979077372,0.3306008900282307,0.3565587400716973,0.701808415040829,7,0,0
1108,2019,60.333333333333336,73.44444444444444,3.962962962962963,-13.11111111111111,0.4045740410864383,0.46807338646218544,0.3188200627743112,0.31639277905260554,0.6759155222122547,6,0,0
1108,2020,70.06666666666666,72.0,1.4666666666666666,-1.9333333333333333,0.4115276868892171,0.4506497270324307,0.36058354087184974,0.32247959952003397,0.7514854894639635,15,0,0
1110,2003,66.36666666666666,61.9,-1.4,4.466666666666667,0.43466400550514167,0.43024024071409933,0.38688833877087114,0.33465081236055083,0.6868621770647952,16,0,0
1110,2004,67.48387096774194,65.03225806451613,-0.16129032258064516,2.4516129032258065,0.4458337716232651,0.4220148660630798,0.3582566263712673,0.39165330370653634,0.6836318722712518,18,0,0
1110,2005,67.17857142857143,66.07142857142857,1.8214285714285714,1.1071428571428572,0.45196167413392263,0.4122373152294479,0.37303372672059326,0.3547527764175565,0.7064440028830606,16,0,0
1110,2006,63.793103448275865,67.96551724137932,1.3793103448275863,-4.172413793103448,0.4194236380236061,0.43209464219603416,0.34537009572449634,0.39379588767396795,0.6762464497725915,12,0,0
1110,2007,64.83333333333333,62.166666666666664,-0.43333333333333335,2.6666666666666665,0.43011194044150153,0.4043021996919941,0.34464711122074154,0.33113220960898976,0.7272683796314166,16,0,0
1110,2008,65.09375,61.78125,1.5,3.3125,0.44552771408107916,0.4145298453688829,0.4102727619263324,0.3492587826204397,0.7362688628734593,21,0,0
1110,2009,64.45161290322581,58.41935483870968,0.41935483870967744,6.032258064516129,0.4697397231803453,0.39762451227250917,0.3803102469080176,0.32547659911429405,0.6343405211444898,24,0,0
1110,2010,62.61290322580645,67.19354838709677,5.193548387096774,-4.580645161290323,0.42742099107839654,0.429208739806138,0.3426753749820178,0.36126577084941025,0.7002530222483676,11,0,0
1110,2011,66.16129032258064,63.645161290322584,0.8064516129032258,2.5161290322580645,0.44847170901840316,0.42212268555799054,0.3381331180657817,0.36223773755824473,0.7277630791159962,22,0,0
1110,2012,64.45161290322581,61.70967741935484,0.0967741935483871,2.7419354838709675,0.4309843450681321,0.40771629815364135,0.4217610113949439,0.31100497735925475,0.7000484617256693,20,0,0
1110,2013,57.833333333333336,63.86666666666667,2.7666666666666666,-6.033333333333333,0.4172820696947375,0.441922709911851,0.3634010306572227,0.4070371839594678,0.6946985530858866,10,0,0
1110,2014,63.9375,58.625,1.84375,5.3125,0.4982721381781443,0.4155746133851293,0.3864873731651626,0.3231564524388151,0.7210501861465347,20,0,0
1110,2015,58.72727272727273,58.57575757575758,-1.393939393939394,0.15151515151515152,0.4640590810115202,0.4589622858324285,0.3735517831005621,0.34443916356629434,0.7018440449726321,17,0,0
1110,2016,57.58064516129032,65.6774193548387,1.8064516129032258,-8.096774193548388,0.4271716464432455,0.47036736827308795,0.3393355720264813,0.31154433427353634,0.7036225543970476,12,0,0
1110,2017,61.5,68.3,0.0,-6.8,0.4536759145925719,0.47369111786573687,0.3269538587970097,0.37113942201016514,0.6188817353495174,8,0,0
1110,2018,65.36666666666666,73.83333333333333,0.0,-8.466666666666667,0.43264354967654134,0.48906455310262026,0.3398444943557791,0.3768850241605659,0.6758529814609671,6,0,0
1110,2019,72.03333333333333,69.0,0.6666666666666666,3.033333333333333,0.4769878124399042,0.4399050171313844,0.3289112297986866,0.29052531157805533,0.6959198421918552,15,0,0
1110,2020,71.03225806451613,69.45161290322581,-1.096774193548387,1.5806451612903225,0.4580065551778685,0.44434206889118655,0.3420125874406134,0.31217525858707545,0.6833386061493294,16,0,0
1111,2003,83.26923076923077,81.73076923076923,-2.5,1.5384615384615385,0.44728906888440856,0.46147926920253596,0.33383307550967145,0.35044615720997263,0.7228426675505915,16,0,0
1111,2004,68.93103448275862,73.58620689655173,-2.689655172413793,-4.655172413793103,0.408061387555378,0.4563934526686407,0.32214400060317844,0.328053518195947,0.6407115190632721,8,0,0
1111,2005,71.51851851851852,69.62962962962963,-1.6296296296296295,1.8888888888888888,0.4363528962238327,0.4425431071002776,0.3492335487209808,0.31053637481656055,0.657176522092548,15,0,0
1111,2006,68.14285714285714,70.96428571428571,0.2857142857142857,-2.8214285714285716,0.42518071419925446,0.4514922846116692,0.35462848928785407,0.36955396687764985,0.6965128307802692,12,0,0
1111,2007,74.79310344827586,68.24137931034483,-1.206896551724138,6.551724137931035,0.48374166320698503,0.44362713076062066,0.37332073642445157,0.3500673211072526,0.6762627985091155,22,0,0
1111,2008,71.06666666666666,69.0,2.566666666666667,2.066666666666667,0.4784356705506948,0.41934769788301735,0.38753671727110284,0.3476532020693976,0.6904357170607172,17,0,0
1111,2009,74.8,77.8,5.366666666666666,-3.0,0.4502943173040563,0.4567544435336531,0.3769147822080982,0.3550114003394391,0.6990025573509591,12,0,0
